airlineName,flightNumber,craftTypeName,departureDate,arrivalDate,departureCityTlc,departureCityName,departureAirportTlc,departureAirportName,departureAirportTerminal,arrivalCityTlc,arrivalCityName,arrivalAirportTlc,arrivalAirportName,arrivalAirportTerminal,price
祥鹏航空,8L9959,,2020-07-06 10:45:00,2020-07-06 12:00:00,AQG,安庆,AQG,天柱山机场,,NGB,宁波,NGB,栎社国际机场,T2,355
天津航空,GS7634,空客320,2020-07-06 17:10:00,2020-07-06 19:10:00,AQG,安庆,AQG,天柱山机场,,SIA,西安,XIY,咸阳国际机场,T2,458
南方航空,CZ3320,空客320,2020-07-06 13:10:00,2020-07-06 15:00:00,AQG,安庆,AQG,天柱山机场,,CAN,广州,CAN,白云国际机场,T2,940
天津航空,GS7633,空客320,2020-07-06 12:05:00,2020-07-06 13:35:00,AQG,安庆,AQG,天柱山机场,,XMN,厦门,XMN,高崎国际机场,T4,608
多彩航空,GY7125,巴航工190,2020-07-06 14:45:00,2020-07-06 18:55:00,KWE,贵阳,KWE,龙洞堡国际机场,T1,HFE,合肥,HFE,新桥国际机场,,280
深圳航空,ZH8618,空客320,2020-07-06 18:20:00,2020-07-06 20:20:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,HFE,合肥,HFE,新桥国际机场,,350
首都航空,JD5119,空客320,2020-07-06 16:45:00,2020-07-06 18:50:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,HFE,合肥,HFE,新桥国际机场,,307
西部航空,PN6415,空客320,2020-07-06 06:30:00,2020-07-06 08:25:00,CKG,重庆,CKG,江北国际机场,T2,HFE,合肥,HFE,新桥国际机场,,304
四川航空,3U8197,空客321,2020-07-06 06:45:00,2020-07-06 08:35:00,CKG,重庆,CKG,江北国际机场,T2,HFE,合肥,HFE,新桥国际机场,,230
西部航空,PN6251,空客320,2020-07-06 22:10:00,2020-07-07 00:10:00,CKG,重庆,CKG,江北国际机场,T2,HFE,合肥,HFE,新桥国际机场,,200
昆明航空,KY9228,空客320,2020-07-06 14:55:00,2020-07-06 17:00:00,KMG,昆明,KMG,长水国际机场,,HUZ,惠州,HUZ,平潭机场,,713
深圳航空,ZH8928,空客320,2020-07-06 14:55:00,2020-07-06 17:00:00,KMG,昆明,KMG,长水国际机场,,HUZ,惠州,HUZ,平潭机场,,450
吉祥航空,HO1916,全新A320 舒适飞行,2020-07-06 11:00:00,2020-07-06 12:45:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,HUZ,惠州,HUZ,平潭机场,,530
吉祥航空,HO1902,全新A320 舒适飞行,2020-07-06 21:55:00,2020-07-06 23:45:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,HUZ,惠州,HUZ,平潭机场,,365
东方航空,MU2186,空客320,2020-07-06 18:50:00,2020-07-06 21:45:00,KMG,昆明,KMG,长水国际机场,,INC,银川,INC,银川河东国际机场,,430
长龙航空,GJ8973,空客320,2020-07-06 14:50:00,2020-07-06 17:35:00,KMG,昆明,KMG,长水国际机场,,INC,银川,INC,银川河东国际机场,,400
南方航空,CZ6411,波音737,2020-07-06 13:15:00,2020-07-06 15:35:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,INC,银川,INC,银川河东国际机场,,760
南方航空,CZ6419,波音737,2020-07-06 17:05:00,2020-07-06 19:20:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,INC,银川,INC,银川河东国际机场,,760
华夏航空,G52667,空客320,2020-07-06 08:05:00,2020-07-06 11:20:00,CKG,重庆,CKG,江北国际机场,T2,INC,银川,INC,银川河东国际机场,,410
南方航空,CZ2747,空客319,2020-07-06 10:55:00,2020-07-06 12:55:00,CKG,重庆,CKG,江北国际机场,T3,INC,银川,INC,银川河东国际机场,,420
四川航空,3U8793,空客321,2020-07-06 13:15:00,2020-07-06 15:10:00,CKG,重庆,CKG,江北国际机场,T2,INC,银川,INC,银川河东国际机场,,420
春秋航空,9C8678,空客320,2020-07-06 16:15:00,2020-07-06 19:05:00,AVA,安顺,AVA,黄果树机场,,SHA,上海,PVG,浦东国际机场,T2,280
山东航空,SC3755,空客320,2020-07-06 09:00:00,2020-07-06 11:00:00,CKG,重庆,CKG,江北国际机场,T2,SQJ,三明,SQJ,沙县机场,,510
华夏航空,G52803,空客320,2020-07-06 09:00:00,2020-07-06 11:00:00,CKG,重庆,CKG,江北国际机场,T2,SQJ,三明,SQJ,沙县机场,,490
祥鹏航空,8L9869,空客320,2020-07-06 14:15:00,2020-07-06 16:20:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,390
东方航空,MU2498,波音737,2020-07-06 23:15:00,2020-07-07 01:35:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,200
南方航空,CZ6978,波音738,2020-07-06 21:40:00,2020-07-07 00:05:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,190
东方航空,MU2604,波音737,2020-07-06 13:10:00,2020-07-06 16:30:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,WUH,武汉,WUH,天河国际机场,T3,350
南方航空,CZ6282,空客320,2020-07-06 16:55:00,2020-07-06 18:50:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,WUH,武汉,WUH,天河国际机场,T3,420
南方航空,CZ3785,波音738,2020-07-06 07:55:00,2020-07-06 09:45:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,WUH,武汉,WUH,天河国际机场,T3,420
东方航空,MU3920,空客320,2020-07-06 15:55:00,2020-07-06 17:25:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,XIC,西昌,XIC,青山机场,,700
四川航空,3U8242,空客320,2020-07-06 15:55:00,2020-07-06 17:25:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,XIC,西昌,XIC,青山机场,,660
山东航空,SC4770,波音738,2020-07-06 11:20:00,2020-07-06 13:55:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,380
昆明航空,KY8213,波音738,2020-07-06 09:10:00,2020-07-06 12:05:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,337
东方航空,MU5783,波音737,2020-07-06 07:50:00,2020-07-06 10:35:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,340
中国国航,CA4565,空客320,2020-07-06 18:25:00,2020-07-06 20:25:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,XMN,厦门,XMN,高崎国际机场,T4,400
山东航空,SC8770,波音738,2020-07-06 22:00:00,2020-07-07 00:05:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,XMN,厦门,XMN,高崎国际机场,T4,300
南方航空,CZ3659,波音737,2020-07-06 08:05:00,2020-07-06 10:10:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,XMN,厦门,XMN,高崎国际机场,T3,300
中国国航,CA4874,波音738,2020-07-06 13:15:00,2020-07-06 17:50:00,KMG,昆明,KMG,长水国际机场,,YNT,烟台,YNT,蓬莱国际机场,,1360
山东航空,SC4874,波音738,2020-07-06 13:15:00,2020-07-06 17:50:00,KMG,昆明,KMG,长水国际机场,,YNT,烟台,YNT,蓬莱国际机场,,830
东方航空,MU5576,空客320,2020-07-06 18:25:00,2020-07-07 00:15:00,KMG,昆明,KMG,长水国际机场,,YNT,烟台,YNT,蓬莱国际机场,,560
华夏航空,G54857,庞巴迪900,2020-07-06 10:05:00,2020-07-06 13:55:00,CKG,重庆,CKG,江北国际机场,T2,YNT,烟台,YNT,蓬莱国际机场,,490
山东航空,SC8880,波音738,2020-07-06 18:50:00,2020-07-06 23:10:00,CKG,重庆,CKG,江北国际机场,T3,YNT,烟台,YNT,蓬莱国际机场,,400
东方航空,MU5382,空客321,2020-07-06 17:05:00,2020-07-06 19:35:00,CKG,重庆,CKG,江北国际机场,T3,YNT,烟台,YNT,蓬莱国际机场,,460
幸福航空,JR1513,新舟60,2020-07-06 10:00:00,2020-07-06 11:45:00,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,EJN,额济纳旗,EJN,桃来机场,,712
山东航空,SC3770,庞巴迪900,2020-07-06 10:10:00,2020-07-06 11:30:00,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,HET,呼和浩特,HET,白塔国际机场,,780
华夏航空,G54354,庞巴迪900,2020-07-06 10:10:00,2020-07-06 11:30:00,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,HET,呼和浩特,HET,白塔国际机场,,750
华夏航空,G54950,庞巴迪900,2020-07-06 20:40:00,2020-07-06 22:00:00,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,HET,呼和浩特,HET,白塔国际机场,,750
长龙航空,GJ8618,空客320,2020-07-06 17:55:00,2020-07-06 20:20:00,INC,银川,INC,银川河东国际机场,,LYI,临沂,LYI,临沂启阳机场,,450
幸福航空,JR1617,新舟60,2020-07-06 08:50:00,2020-07-06 10:00:00,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,RHT,阿拉善右旗,RHT,阿拉善右旗机场,,258
幸福航空,JR1514,新舟60,2020-07-06 14:35:00,2020-07-06 16:25:00,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,SIA,西安,XIY,咸阳国际机场,T2,280
山东航空,SC8070,波音738,2020-07-06 17:45:00,2020-07-06 19:05:00,INC,银川,INC,银川河东国际机场,,TYN,太原,TYN,武宿国际机场,T1,440
南方航空,CZ6307,空客320,2020-07-06 08:50:00,2020-07-06 11:10:00,SYX,三亚,SYX,凤凰国际机场,T1,CKG,重庆,CKG,江北国际机场,T3,370
南方航空,CZ6227,空客321,2020-07-06 07:55:00,2020-07-06 10:15:00,SYX,三亚,SYX,凤凰国际机场,T1,CKG,重庆,CKG,江北国际机场,T3,290
南方航空,CZ2832,空客319,2020-07-06 21:30:00,2020-07-06 23:50:00,SYX,三亚,SYX,凤凰国际机场,T1,CKG,重庆,CKG,江北国际机场,T3,280
南方航空,CZ6313,空客320,2020-07-06 08:20:00,2020-07-06 10:25:00,HAK,海口,HAK,美兰国际机场,,CKG,重庆,CKG,江北国际机场,T3,380
四川航空,3U8880,空客320,2020-07-06 20:25:00,2020-07-06 22:25:00,HAK,海口,HAK,美兰国际机场,,CKG,重庆,CKG,江北国际机场,T2,300
华夏航空,G52768,空客320,2020-07-06 21:35:00,2020-07-07 01:05:00,HAK,海口,HAK,美兰国际机场,,CKG,重庆,CKG,江北国际机场,T2,200
长安航空,9H8412,波音738,2020-07-06 13:00:00,2020-07-06 15:00:00,SYX,三亚,SYX,凤凰国际机场,T1,HJJ,怀化,HJJ,芷江机场,,572
海南航空,HU7855,波音738,2020-07-06 16:05:00,2020-07-06 18:15:00,HAK,海口,HAK,美兰国际机场,,KHN,南昌,KHN,昌北国际机场,T2,275
桂林航空,GT1088,空客320,2020-07-06 17:50:00,2020-07-06 20:00:00,HAK,海口,HAK,美兰国际机场,,KHN,南昌,KHN,昌北国际机场,T2,209
江西航空,RY8916,波音738,2020-07-06 18:20:00,2020-07-06 20:30:00,HAK,海口,HAK,美兰国际机场,,KHN,南昌,KHN,昌北国际机场,T2,200
河北航空,NS3302,波音738,2020-07-06 13:50:00,2020-07-06 16:15:00,SYX,三亚,SYX,凤凰国际机场,T2,KHN,南昌,KHN,昌北国际机场,T2,530
海南航空,HU7667,波音738,2020-07-06 07:25:00,2020-07-06 09:55:00,SYX,三亚,SYX,凤凰国际机场,T1,KHN,南昌,KHN,昌北国际机场,T2,445
首都航空,JD5145,空客321,2020-07-06 06:55:00,2020-07-06 09:15:00,SYX,三亚,SYX,凤凰国际机场,T2,KHN,南昌,KHN,昌北国际机场,T2,377
天津航空,GS7441,巴航工195,2020-07-06 08:15:00,2020-07-06 12:40:00,HAK,海口,HAK,美兰国际机场,,NNY,南阳,NNY,姜营机场,,978
海南航空,HU1506,波音738,2020-07-06 11:30:00,2020-07-06 14:40:00,BAR,琼海,BAR,博鳌机场,,SHA,上海,PVG,浦东国际机场,T2,800
金鹏航空,Y87506,波音738,2020-07-06 11:30:00,2020-07-06 14:40:00,BAR,琼海,BAR,博鳌机场,,SHA,上海,PVG,浦东国际机场,T2,441
山东航空,SC3640,庞巴迪900,2020-07-06 13:30:00,2020-07-06 17:25:00,BAV,包头,BAV,包头东河机场,,DLC,大连,DLC,周水子国际机场,,770
华夏航空,G52894,庞巴迪900,2020-07-06 13:30:00,2020-07-06 17:25:00,BAV,包头,BAV,包头东河机场,,DLC,大连,DLC,周水子国际机场,,740
南方航空,CZ5678,空客320,2020-07-06 09:35:00,2020-07-06 11:20:00,BAV,包头,BAV,包头东河机场,,DLC,大连,DLC,周水子国际机场,,580
山东航空,SC3769,庞巴迪900,2020-07-06 08:00:00,2020-07-06 09:30:00,HET,呼和浩特,HET,白塔国际机场,,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,1470
华夏航空,G54353,庞巴迪900,2020-07-06 08:00:00,2020-07-06 09:30:00,HET,呼和浩特,HET,白塔国际机场,,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,1470
华夏航空,G54949,庞巴迪900,2020-07-06 18:25:00,2020-07-06 19:55:00,HET,呼和浩特,HET,白塔国际机场,,AXF,阿拉善左旗,AXF,阿拉善左旗机场,,750
中国国航,CA1108,波音737,2020-07-06 15:35:00,2020-07-06 16:55:00,BAV,包头,BAV,包头东河机场,,BJS,北京,PEK,首都国际机场,T3,210
南方航空,CZ3196,波音737,2020-07-06 08:25:00,2020-07-06 13:15:00,BAV,包头,BAV,包头东河机场,,CAN,广州,CAN,白云国际机场,T2,660
九元航空,AQ1278,,2020-07-06 13:25:00,2020-07-06 18:35:00,BAV,包头,BAV,包头东河机场,,CAN,广州,CAN,白云国际机场,T1,629
南方航空,CZ3196,波音737,2020-07-06 08:25:00,2020-07-06 10:00:00,BAV,包头,BAV,包头东河机场,,CGO,郑州,CGO,新郑国际机场,T2,280
东海航空,DZ6220,波音738,2020-07-06 12:50:00,2020-07-06 14:25:00,BAV,包头,BAV,包头东河机场,,CGO,郑州,CGO,新郑国际机场,T2,310
山东航空,SC3640,庞巴迪900,2020-07-06 13:30:00,2020-07-06 15:20:00,BAV,包头,BAV,包头东河机场,,CIF,赤峰,CIF,玉龙机场,,910
华夏航空,G52894,庞巴迪900,2020-07-06 13:30:00,2020-07-06 15:20:00,BAV,包头,BAV,包头东河机场,,CIF,赤峰,CIF,玉龙机场,,580
华夏航空,G54894,空客320,2020-07-06 23:30:00,2020-07-07 01:45:00,BAV,包头,BAV,包头东河机场,,CKG,重庆,CKG,江北国际机场,T2,370
南方航空,CZ5678,空客320,2020-07-06 09:35:00,2020-07-06 11:20:00,BAV,包头,BAV,包头东河机场,,DLC,大连,DLC,周水子国际机场,,580
山东航空,SC3640,庞巴迪900,2020-07-06 13:30:00,2020-07-06 17:25:00,BAV,包头,BAV,包头东河机场,,DLC,大连,DLC,周水子国际机场,,770
华夏航空,G52894,庞巴迪900,2020-07-06 13:30:00,2020-07-06 17:25:00,BAV,包头,BAV,包头东河机场,,DLC,大连,DLC,周水子国际机场,,740
山东航空,SC3666,庞巴迪900,2020-07-06 08:20:00,2020-07-06 09:20:00,HET,呼和浩特,HET,白塔国际机场,,ERL,二连浩特,ERL,赛乌苏国际机场,,600
华夏航空,G52887,庞巴迪900,2020-07-06 10:55:00,2020-07-06 12:00:00,HET,呼和浩特,HET,白塔国际机场,,ERL,二连浩特,ERL,赛乌苏国际机场,,580
华夏航空,G52885,庞巴迪900,2020-07-06 08:20:00,2020-07-06 09:20:00,HET,呼和浩特,HET,白塔国际机场,,ERL,二连浩特,ERL,赛乌苏国际机场,,580
九元航空,AQ1314,,2020-07-06 13:25:00,2020-07-06 15:35:00,BAV,包头,BAV,包头东河机场,,HFE,合肥,HFE,新桥国际机场,,479
长龙航空,GJ6006,空客320,2020-07-06 19:20:00,2020-07-06 23:55:00,BAV,包头,BAV,包头东河机场,,HGH,杭州,HGH,萧山国际机场,T3,250
东海航空,DZ6220,波音738,2020-07-06 12:50:00,2020-07-06 18:00:00,BAV,包头,BAV,包头东河机场,,SZX,深圳,SZX,宝安国际机场,T3,1107
南方航空,CZ3196,波音737,2020-07-06 08:25:00,2020-07-06 13:15:00,BAV,包头,BAV,包头东河机场,,CAN,广州,CAN,白云国际机场,T2,660
九元航空,AQ1278,,2020-07-06 13:25:00,2020-07-06 18:35:00,BAV,包头,BAV,包头东河机场,,CAN,广州,CAN,白云国际机场,T1,629
华夏航空,G54893,空客320,2020-07-06 16:20:00,2020-07-06 18:45:00,BAV,包头,BAV,包头东河机场,,HRB,哈尔滨,HRB,太平国际机场,T2,580
长龙航空,GJ6006,空客320,2020-07-06 19:20:00,2020-07-06 23:55:00,BAV,包头,BAV,包头东河机场,,HGH,杭州,HGH,萧山国际机场,T3,250
东方航空,MU2752,空客320,2020-07-06 15:20:00,2020-07-06 17:50:00,BAV,包头,BAV,包头东河机场,,NKG,南京,NKG,禄口国际机场,T2,560
山东航空,SC3792,庞巴迪900,2020-07-06 21:15:00,2020-07-06 23:50:00,BAV,包头,BAV,包头东河机场,,KWE,贵阳,KWE,龙洞堡国际机场,T1,650
华夏航空,G52624,庞巴迪900,2020-07-06 21:15:00,2020-07-06 23:50:00,BAV,包头,BAV,包头东河机场,,KWE,贵阳,KWE,龙洞堡国际机场,T1,390
山东航空,SC3647,庞巴迪900,2020-07-06 14:15:00,2020-07-06 15:20:00,BAV,包头,BAV,包头东河机场,,TYN,太原,TYN,武宿国际机场,T2,440
华夏航空,G54869,庞巴迪900,2020-07-06 14:15:00,2020-07-06 15:20:00,BAV,包头,BAV,包头东河机场,,TYN,太原,TYN,武宿国际机场,T2,430
华夏航空,G58537,空客319,2020-07-06 12:45:00,2020-07-06 15:05:00,HET,呼和浩特,HET,白塔国际机场,,LYG,连云港,LYG,白塔埠机场,,630
东方航空,MU2892,空客319,2020-07-06 12:45:00,2020-07-06 15:05:00,HET,呼和浩特,HET,白塔国际机场,,LYG,连云港,LYG,白塔埠机场,,350
东方航空,MU2752,空客320,2020-07-06 15:20:00,2020-07-06 17:50:00,BAV,包头,BAV,包头东河机场,,NKG,南京,NKG,禄口国际机场,T2,560
上海航空,FM9438,波音738,2020-07-06 10:30:00,2020-07-06 13:10:00,BAV,包头,BAV,包头东河机场,,SHA,上海,SHA,虹桥国际机场,T2,500
东方航空,MU9136,波音737,2020-07-06 20:50:00,2020-07-06 23:35:00,BAV,包头,BAV,包头东河机场,,SHA,上海,PVG,浦东国际机场,T1,390
上海航空,FM9136,波音737,2020-07-06 20:50:00,2020-07-06 23:35:00,BAV,包头,BAV,包头东河机场,,SHA,上海,PVG,浦东国际机场,T1,390
春秋航空,9C8760,空客320,2020-07-06 10:55:00,2020-07-06 13:45:00,BAV,包头,BAV,包头东河机场,,SHA,上海,PVG,浦东国际机场,T2,270
东方航空,MU2390,空客319,2020-07-06 23:45:00,2020-07-07 01:30:00,BAV,包头,BAV,包头东河机场,,SIA,西安,XIY,咸阳国际机场,T3,430
春秋航空,9C8618,空客320,2020-07-06 11:50:00,2020-07-06 13:05:00,BAV,包头,BAV,包头东河机场,,SJW,石家庄,SJW,正定国际机场,T2,170
九元航空,AQ1314,,2020-07-06 13:25:00,2020-07-06 15:35:00,BAV,包头,BAV,包头东河机场,,HFE,合肥,HFE,新桥国际机场,,479
长龙航空,GJ6006,空客320,2020-07-06 19:20:00,2020-07-06 23:55:00,BAV,包头,BAV,包头东河机场,,HGH,杭州,HGH,萧山国际机场,T3,250
东海航空,DZ6220,波音738,2020-07-06 12:50:00,2020-07-06 18:00:00,BAV,包头,BAV,包头东河机场,,SZX,深圳,SZX,宝安国际机场,T3,1170
山东航空,SC3647,庞巴迪900,2020-07-06 14:15:00,2020-07-06 15:20:00,BAV,包头,BAV,包头东河机场,,TYN,太原,TYN,武宿国际机场,T2,440
华夏航空,G54869,庞巴迪900,2020-07-06 14:15:00,2020-07-06 15:20:00,BAV,包头,BAV,包头东河机场,,TYN,太原,TYN,武宿国际机场,T2,430
长龙航空,GJ6006,空客320,2020-07-06 19:20:00,2020-07-06 20:45:00,BAV,包头,BAV,包头东河机场,,WUT,忻州,WUT,五台山机场,,160
东海航空,DZ6220,波音738,2020-07-06 12:50:00,2020-07-06 18:00:00,BAV,包头,BAV,包头东河机场,,SZX,深圳,SZX,宝安国际机场,T3,1107
南方航空,CZ3196,波音737,2020-07-06 08:25:00,2020-07-06 13:15:00,BAV,包头,BAV,包头东河机场,,CAN,广州,CAN,白云国际机场,T2,660
九元航空,AQ1278,,2020-07-06 13:25:00,2020-07-06 18:35:00,BAV,包头,BAV,包头东河机场,,CAN,广州,CAN,白云国际机场,T1,629
东海航空,DZ6220,波音738,2020-07-06 12:50:00,2020-07-06 14:25:00,BAV,包头,BAV,包头东河机场,,CGO,郑州,CGO,新郑国际机场,T2,310
南方航空,CZ3196,波音737,2020-07-06 08:25:00,2020-07-06 10:00:00,BAV,包头,BAV,包头东河机场,,CGO,郑州,CGO,新郑国际机场,T2,280
东方航空,MU2752,空客320,2020-07-06 15:20:00,2020-07-06 20:40:00,BAV,包头,BAV,包头东河机场,,XMN,厦门,XMN,高崎国际机场,T4,730
华夏航空,G52680,庞巴迪900,2020-07-06 16:20:00,2020-07-06 17:05:00,BFJ,毕节,BFJ,飞雄机场,,ACX,兴义,ACX,兴义机场,T2,120
华夏航空,G52679,庞巴迪900,2020-07-06 10:05:00,2020-07-06 12:20:00,BFJ,毕节,BFJ,飞雄机场,,CGO,郑州,CGO,新郑国际机场,T2,530
华夏航空,G56093,机型未定,2020-07-06 16:35:00,2020-07-06 20:05:00,BFJ,毕节,BFJ,飞雄机场,,CTU,成都,CTU,双流国际机场,T2,600
西藏航空,TV6911,A320舒适飞行,2020-07-06 13:20:00,2020-07-06 14:35:00,BFJ,毕节,BFJ,飞雄机场,,LJG,丽江,LJG,三义机场,,360
长龙航空,GJ8523,空客320,2020-07-06 13:20:00,2020-07-06 14:35:00,BFJ,毕节,BFJ,飞雄机场,,LJG,丽江,LJG,三义机场,,240
南方航空,CZ2788,空客319,2020-07-06 19:55:00,2020-07-06 21:35:00,KWE,贵阳,KWE,龙洞堡国际机场,T2,DLU,大理,DLU,大理机场,,450
东方航空,MU5821,波音737,2020-07-06 08:20:00,2020-07-06 11:15:00,KMG,昆明,KMG,长水国际机场,,DSN,鄂尔多斯,DSN,伊金霍洛机场,,840
中国联合航空,KN5218,波音737,2020-07-06 11:35:00,2020-07-06 13:50:00,CTU,成都,CTU,双流国际机场,T2,DSN,鄂尔多斯,DSN,伊金霍洛机场,,574
西藏航空,TV9869,空客319,2020-07-06 08:05:00,2020-07-06 10:05:00,CTU,成都,CTU,双流国际机场,T2,GMQ,果洛,GMQ,玛沁机场,,660
长龙航空,GJ8824,空客320,2020-07-06 22:55:00,2020-07-07 01:20:00,BFJ,毕节,BFJ,飞雄机场,,HGH,杭州,HGH,萧山国际机场,T3,560
长龙航空,GJ8824,空客320,2020-07-06 22:55:00,2020-07-07 01:20:00,BFJ,毕节,BFJ,飞雄机场,,HGH,杭州,HGH,萧山国际机场,T3,560
西藏航空,TV6912,A320舒适飞行,2020-07-06 17:25:00,2020-07-06 20:00:00,BFJ,毕节,BFJ,飞雄机场,,NGB,宁波,NGB,栎社国际机场,T2,750
长龙航空,GJ8524,空客320,2020-07-06 17:25:00,2020-07-06 20:00:00,BFJ,毕节,BFJ,飞雄机场,,NGB,宁波,NGB,栎社国际机场,T2,580
多彩航空,GY7113,巴航工190,2020-07-06 07:05:00,2020-07-06 09:35:00,KWE,贵阳,KWE,龙洞堡国际机场,T1,HYN,台州,HYN,路桥机场,,770
长龙航空,GJ8823,空客320,2020-07-06 10:25:00,2020-07-06 11:55:00,BFJ,毕节,BFJ,飞雄机场,,JHG,西双版纳,JHG,嘎洒国际机场,,330
中国国航,CA4279,空客320,2020-07-06 08:15:00,2020-07-06 12:15:00,CTU,成都,CTU,双流国际机场,T2,KCA,库车,KCA,龟兹机场,,1040
吉祥航空,HO1095,全新A320 舒适飞行,2020-07-06 10:20:00,2020-07-06 11:20:00,BFJ,毕节,BFJ,飞雄机场,,KMG,昆明,KMG,长水国际机场,,260
吉祥航空,HO1697,全新A320 舒适飞行,2020-07-06 11:00:00,2020-07-06 11:55:00,BFJ,毕节,BFJ,飞雄机场,,KMG,昆明,KMG,长水国际机场,,260
山东航空,SC3620,庞巴迪900,2020-07-06 09:15:00,2020-07-06 09:55:00,BFJ,毕节,BFJ,飞雄机场,,KWE,贵阳,KWE,龙洞堡国际机场,T1,280
华夏航空,G52620,庞巴迪900,2020-07-06 09:15:00,2020-07-06 09:55:00,BFJ,毕节,BFJ,飞雄机场,,KWE,贵阳,KWE,龙洞堡国际机场,T1,110
山东航空,SC3644,庞巴迪900,2020-07-06 16:35:00,2020-07-06 17:20:00,BFJ,毕节,BFJ,飞雄机场,,KWE,贵阳,KWE,龙洞堡国际机场,T1,280
华夏航空,G52690,庞巴迪900,2020-07-06 16:35:00,2020-07-06 17:20:00,BFJ,毕节,BFJ,飞雄机场,,KWE,贵阳,KWE,龙洞堡国际机场,T1,110
西藏航空,TV6911,A320舒适飞行,2020-07-06 13:20:00,2020-07-06 14:35:00,BFJ,毕节,BFJ,飞雄机场,,LJG,丽江,LJG,三义机场,,360
长龙航空,GJ8523,空客320,2020-07-06 13:20:00,2020-07-06 14:35:00,BFJ,毕节,BFJ,飞雄机场,,LJG,丽江,LJG,三义机场,,240
华夏航空,G56012,机型未定,2020-07-06 16:35:00,2020-07-06 23:15:00,BFJ,毕节,BFJ,飞雄机场,,LXA,拉萨,LXA,贡嘎国际机场,,1180
西藏航空,TV6912,A320舒适飞行,2020-07-06 17:25:00,2020-07-06 20:00:00,BFJ,毕节,BFJ,飞雄机场,,NGB,宁波,NGB,栎社国际机场,T2,750
长龙航空,GJ8524,空客320,2020-07-06 17:25:00,2020-07-06 20:00:00,BFJ,毕节,BFJ,飞雄机场,,NGB,宁波,NGB,栎社国际机场,T2,580
吉祥航空,HO1698,全新A320 舒适飞行,2020-07-06 14:50:00,2020-07-06 17:05:00,BFJ,毕节,BFJ,飞雄机场,,NKG,南京,NKG,禄口国际机场,T2,840
吉祥航空,HO1096,全新A320 舒适飞行,2020-07-06 14:15:00,2020-07-06 17:00:00,BFJ,毕节,BFJ,飞雄机场,,SHA,上海,SHA,虹桥国际机场,T2,940
长龙航空,GJ8824,空客320,2020-07-06 22:55:00,2020-07-07 01:20:00,BFJ,毕节,BFJ,飞雄机场,,HGH,杭州,HGH,萧山国际机场,T3,560
